2022  1  1  1 30 32.88  50.46887418 -101.7687206  -0.16  0.0034
2022  1  1  1 32 36.73  50.46618814 -101.7695590  -0.67  0.0490
2022  1  1  1 39 39.20  50.55609564 -101.8270837  -0.94 -1.2636
2022  1  1  2 15 45.14  50.51805609 -101.8230783  -0.10 -1.3216
2022  1  1  3  3 30.14  50.45168922 -101.7548282  -0.88  0.5045
